business_id,transaction_id,transaction_type,trans_time_stamp,metro_location,trans_amount,avail_credit,account_age,income_bracket,industry,is_fraud
753,7482,Client Expenses,2023-03-02 20:28:03.613073,Austin–Round Rock–San Marcos,767.4077991274193,13849.914000702734,416,less than 0,"Agriculture, Forestry, And Fishing",0
474,659,Office Supplies,2023-09-06 20:28:03.600835,Los Angeles–Long Beach–Anaheim,666.8360028920331,22419.011995163903,705,1m +,Construction,0
586,9937,Client Expenses,2024-09-22 20:28:03.616863,Dallas–Fort Worth–Arlington,1363.7572520521107,43772.79009538201,717,250k - 500k,Wholesale Trade,0
654,4335,Utilities,2022-11-26 20:28:03.607647,Austin–Round Rock–San Marcos,499.1047844302401,47676.2631467029,21,250k - 500k,Construction,0
571,5458,Client Expenses,2023-06-18 20:28:03.609606,Austin–Round Rock–San Marcos,1561.0773852790005,25808.318309162954,470,500k - 1m,Wholesale Trade,0
580,5580,Office Supplies,2024-07-30 20:28:03.609813,Austin–Round Rock–San Marcos,324.94127322847976,16900.609385690244,80,1m +,Retail Trade,0
342,782,Vendor Payments,2023-01-27 20:28:03.601091,Los Angeles–Long Beach–Anaheim,1468.650626989998,47412.10422904232,634,1m +,"Finance, Insurance, And Real Estate",0
420,4549,Office Supplies,2023-09-21 20:28:03.608031,Austin–Round Rock–San Marcos,1732.6828717007809,37616.48096936271,663,1m +,"Finance, Insurance, And Real Estate",1
500,8310,Client Expenses,2022-12-09 20:28:03.614346,Los Angeles–Long Beach–Anaheim,1027.6994870404328,45231.01901350434,475,0 - 250k,Wholesale Trade,0
575,195,Utilities,2024-07-24 20:28:03.599852,Chicago–Naperville–Elgin,1381.8356438820656,41810.95688776601,337,0 - 250k,"Finance, Insurance, And Real Estate",1
985,3888,Rent,2024-09-30 20:28:03.606628,New York–Newark–Jersey City,1718.7149570329038,17312.245097292016,427,0 - 250k,Wholesale Trade,0
494,3357,Vendor Payments,2023-10-15 20:28:03.605709,Chicago–Naperville–Elgin,640.9792745307245,17421.62091103513,8,500k - 1m,"Agriculture, Forestry, And Fishing",0
365,1909,Vendor Payments,2023-01-02 20:28:03.603044,Los Angeles–Long Beach–Anaheim,1077.9840181839218,2499.6808752458246,576,500k - 1m,Construction,0
218,1544,Utilities,2023-11-17 20:28:03.602411,New York–Newark–Jersey City,970.1053361909453,26280.80685395906,611,1m +,Construction,1
532,2627,Payroll,2023-12-11 20:28:03.604367,Chicago–Naperville–Elgin,1241.1053171897622,15566.313870996633,446,250k - 500k,Retail Trade,0
180,9501,Rent,2024-04-13 20:28:03.616193,Los Angeles–Long Beach–Anaheim,1721.4210465939768,15556.40913622115,139,500k - 1m,"Agriculture, Forestry, And Fishing",0
390,5398,Vendor Payments,2023-05-07 20:28:03.609503,Dallas–Fort Worth–Arlington,704.7655182129306,28040.680158017505,21,less than 0,"Agriculture, Forestry, And Fishing",0
268,1968,Utilities,2023-09-16 20:28:03.603145,Los Angeles–Long Beach–Anaheim,840.8579122809028,13972.75776600656,460,0 - 250k,Construction,0
281,1157,Office Supplies,2023-10-28 20:28:03.601726,Austin–Round Rock–San Marcos,382.1049729189734,21382.421525782556,434,250k - 500k,Construction,0
582,9128,Utilities,2023-12-14 20:28:03.615607,Dallas–Fort Worth–Arlington,981.8431569565824,5192.548721606388,269,0 - 250k,Construction,0
797,4567,Payroll,2023-10-16 20:28:03.608062,Austin–Round Rock–San Marcos,1606.7551428758425,44008.01791978188,200,less than 0,Construction,1
596,7954,Rent,2022-12-25 20:28:03.613794,Austin–Round Rock–San Marcos,919.064546051986,20658.643262325986,219,less than 0,Construction,0
957,6639,Utilities,2023-05-22 20:28:03.611755,Chicago–Naperville–Elgin,1942.4836657607023,19523.673692649474,638,250k - 500k,Retail Trade,0
155,6733,Office Supplies,2023-11-09 20:28:03.611900,Los Angeles–Long Beach–Anaheim,78.36756402250167,4716.762945648945,138,500k - 1m,Retail Trade,0
82,6982,Office Supplies,2024-08-24 20:28:03.612299,Dallas–Fort Worth–Arlington,1530.6258457839333,22092.981190531198,316,250k - 500k,"Finance, Insurance, And Real Estate",0
609,3363,Office Supplies,2024-07-07 20:28:03.605719,Chicago–Naperville–Elgin,821.058227893432,10059.848123353804,104,250k - 500k,"Finance, Insurance, And Real Estate",1
906,3734,Utilities,2023-02-07 20:28:03.606371,Dallas–Fort Worth–Arlington,1263.8485628562482,22709.683853964212,356,0 - 250k,Construction,0
840,1441,Rent,2023-10-27 20:28:03.602226,Austin–Round Rock–San Marcos,689.8095899882046,3381.3163818836256,93,1m +,Retail Trade,1
376,4037,Vendor Payments,2023-08-24 20:28:03.606880,Los Angeles–Long Beach–Anaheim,353.6347155595856,34865.916969371625,465,250k - 500k,Wholesale Trade,0
918,6750,Client Expenses,2023-09-16 20:28:03.611926,Los Angeles–Long Beach–Anaheim,50.72355432145636,39091.64082127511,37,250k - 500k,Construction,0
758,9073,Vendor Payments,2023-10-13 20:28:03.615522,Los Angeles–Long Beach–Anaheim,1395.4959993617033,47669.291763569374,283,250k - 500k,"Finance, Insurance, And Real Estate",1
919,1375,Office Supplies,2023-11-02 20:28:03.602115,Austin–Round Rock–San Marcos,1075.919263288198,21041.66018630336,648,500k - 1m,"Finance, Insurance, And Real Estate",0
669,9065,Vendor Payments,2023-10-24 20:28:03.615510,Chicago–Naperville–Elgin,1176.5757676709927,46693.41868132973,648,250k - 500k,Construction,0
833,4662,Rent,2024-08-27 20:28:03.608228,Dallas–Fort Worth–Arlington,728.8094122724747,29490.537288376927,582,0 - 250k,Wholesale Trade,0
973,2210,Client Expenses,2023-10-13 20:28:03.603643,Chicago–Naperville–Elgin,983.2774322280995,40973.37817944655,210,1m +,"Agriculture, Forestry, And Fishing",1
454,4231,Office Supplies,2022-11-21 20:28:03.607292,Dallas–Fort Worth–Arlington,1272.7316203332841,40920.741635174476,107,500k - 1m,Retail Trade,0
726,2453,Client Expenses,2023-08-27 20:28:03.604072,Los Angeles–Long Beach–Anaheim,348.33536184224266,43381.77891139343,487,500k - 1m,"Finance, Insurance, And Real Estate",0
374,1150,Rent,2022-11-27 20:28:03.601715,Austin–Round Rock–San Marcos,515.6513918718795,38995.62892720596,376,0 - 250k,Construction,0
179,8613,Office Supplies,2023-09-28 20:28:03.614810,Austin–Round Rock–San Marcos,569.3985901990086,13483.57508197628,457,less than 0,"Finance, Insurance, And Real Estate",0
744,3113,Utilities,2024-03-04 20:28:03.605298,Dallas–Fort Worth–Arlington,1343.683943608935,39467.1225798463,69,500k - 1m,"Finance, Insurance, And Real Estate",1
884,8233,Rent,2024-08-29 20:28:03.614228,Austin–Round Rock–San Marcos,652.8201720688518,22543.81803888659,124,1m +,Construction,0
621,3111,Office Supplies,2023-11-15 20:28:03.605294,Chicago–Naperville–Elgin,1639.7538236521564,14030.287052398277,412,less than 0,"Finance, Insurance, And Real Estate",0
342,1844,Rent,2023-09-03 20:28:03.602916,New York–Newark–Jersey City,350.45502603406,6731.382639370592,318,0 - 250k,Retail Trade,0
457,7424,Vendor Payments,2022-10-06 20:28:03.612981,Chicago–Naperville–Elgin,1907.7621921963757,29074.297083158508,511,250k - 500k,Retail Trade,0
727,725,Office Supplies,2023-10-23 20:28:03.600990,Chicago–Naperville–Elgin,1378.6817293524252,18330.865155424286,360,500k - 1m,Wholesale Trade,0
798,998,Client Expenses,2024-03-14 20:28:03.601459,Los Angeles–Long Beach–Anaheim,1864.585151746334,25430.389966862716,271,500k - 1m,Retail Trade,0
850,6138,Utilities,2023-01-14 20:28:03.610966,Chicago–Naperville–Elgin,1024.660510539166,48249.482208711976,724,0 - 250k,Construction,0
277,1298,Office Supplies,2022-10-31 20:28:03.601982,Chicago–Naperville–Elgin,98.55750005817931,24380.38800275783,542,less than 0,Construction,0
928,9146,Client Expenses,2023-07-14 20:28:03.615634,Austin–Round Rock–San Marcos,1472.137384045964,1940.1513262192527,365,less than 0,Wholesale Trade,0
485,6515,Rent,2024-03-03 20:28:03.611560,Los Angeles–Long Beach–Anaheim,1479.6326687764204,24635.89505709839,611,500k - 1m,Construction,0
620,9616,Vendor Payments,2024-04-27 20:28:03.616369,Los Angeles–Long Beach–Anaheim,395.99012331363247,27588.065382112185,639,500k - 1m,"Agriculture, Forestry, And Fishing",0
258,5996,Payroll,2023-05-17 20:28:03.610731,Los Angeles–Long Beach–Anaheim,1457.2313582409822,20802.993239765583,183,1m +,"Finance, Insurance, And Real Estate",1
53,5220,Client Expenses,2023-09-02 20:28:03.609195,Austin–Round Rock–San Marcos,1234.8670409649555,7078.624569640668,374,1m +,Wholesale Trade,1
759,5811,Rent,2024-06-03 20:28:03.610358,Los Angeles–Long Beach–Anaheim,746.5572231454391,17820.35477760923,116,less than 0,Construction,0
603,4273,Office Supplies,2022-10-24 20:28:03.607463,Dallas–Fort Worth–Arlington,485.72930106253256,8401.037462804856,230,250k - 500k,Construction,0
795,4150,Vendor Payments,2022-11-30 20:28:03.607090,Austin–Round Rock–San Marcos,415.43104344938286,35294.10964564191,562,less than 0,"Agriculture, Forestry, And Fishing",0
783,6878,Office Supplies,2024-05-21 20:28:03.612139,Austin–Round Rock–San Marcos,1262.7370582012738,7141.693783771375,629,0 - 250k,Wholesale Trade,0
588,4186,Office Supplies,2024-02-21 20:28:03.607216,Dallas–Fort Worth–Arlington,175.93156202611547,25089.179878510437,448,250k - 500k,"Agriculture, Forestry, And Fishing",0
39,1926,Client Expenses,2024-03-18 20:28:03.603073,Los Angeles–Long Beach–Anaheim,322.16849383422306,26300.270180429707,376,250k - 500k,Retail Trade,0
546,5527,Utilities,2024-07-16 20:28:03.609722,Austin–Round Rock–San Marcos,718.3985912864161,19779.497043639978,675,250k - 500k,Construction,0
436,3644,Vendor Payments,2023-06-20 20:28:03.606218,Chicago–Naperville–Elgin,1854.542889066637,20405.597603086622,637,0 - 250k,Wholesale Trade,0
997,9623,Payroll,2023-12-10 20:28:03.616380,Dallas–Fort Worth–Arlington,291.0589234295349,31549.452344035206,416,500k - 1m,Construction,1
118,8270,Vendor Payments,2024-03-27 20:28:03.614285,New York–Newark–Jersey City,55.232752209859235,26725.871211485108,85,less than 0,"Finance, Insurance, And Real Estate",1
437,1037,Office Supplies,2023-02-21 20:28:03.601524,Los Angeles–Long Beach–Anaheim,1229.2932649658078,2978.328768786609,537,less than 0,"Finance, Insurance, And Real Estate",1
788,7998,Payroll,2024-08-17 20:28:03.613862,Dallas–Fort Worth–Arlington,1999.391218709521,1070.7769335342844,201,0 - 250k,"Finance, Insurance, And Real Estate",1
801,1004,Utilities,2024-05-03 20:28:03.601469,Austin–Round Rock–San Marcos,1523.2539455785895,27337.7723365094,277,250k - 500k,"Finance, Insurance, And Real Estate",0
920,7289,Rent,2023-12-29 20:28:03.612767,Dallas–Fort Worth–Arlington,1047.353245608227,17451.049782745955,257,250k - 500k,Retail Trade,0
385,6184,Rent,2024-06-18 20:28:03.611036,Dallas–Fort Worth–Arlington,1296.9955023382142,39231.014619268004,432,250k - 500k,"Finance, Insurance, And Real Estate",0
17,3508,Vendor Payments,2024-04-14 20:28:03.605989,Chicago–Naperville–Elgin,241.9155235090469,42432.751636379704,703,1m +,Retail Trade,1
693,1872,Payroll,2022-10-14 20:28:03.602981,Chicago–Naperville–Elgin,96.66427957798219,14563.53579175058,226,0 - 250k,Wholesale Trade,0
285,1668,Utilities,2024-02-20 20:28:03.602620,Chicago–Naperville–Elgin,1416.553651314472,16392.73408107503,339,less than 0,"Agriculture, Forestry, And Fishing",0
899,4057,Utilities,2024-02-18 20:28:03.606914,New York–Newark–Jersey City,616.6022077364169,14884.858238430643,605,0 - 250k,Wholesale Trade,1
918,2320,Office Supplies,2023-03-24 20:28:03.603830,Dallas–Fort Worth–Arlington,1250.1071459407328,14779.269837005999,653,0 - 250k,"Agriculture, Forestry, And Fishing",0
369,8235,Rent,2023-04-08 20:28:03.614231,Austin–Round Rock–San Marcos,1895.1747995534147,16986.635267251455,21,500k - 1m,"Finance, Insurance, And Real Estate",0
713,6296,Client Expenses,2023-06-27 20:28:03.611205,New York–Newark–Jersey City,813.1708199316183,14976.85400074707,46,0 - 250k,"Finance, Insurance, And Real Estate",1
332,8033,Vendor Payments,2024-02-27 20:28:03.613915,Dallas–Fort Worth–Arlington,760.8716057839639,2252.565408285878,706,0 - 250k,Wholesale Trade,0
13,5168,Office Supplies,2023-10-08 20:28:03.609106,Chicago–Naperville–Elgin,109.51986237925615,24476.984262615166,513,0 - 250k,Construction,0
746,6438,Vendor Payments,2023-03-02 20:28:03.611420,Dallas–Fort Worth–Arlington,1177.108177441488,17228.6404851228,662,500k - 1m,Construction,0
343,4535,Payroll,2023-02-28 20:28:03.608007,New York–Newark–Jersey City,1067.9094607958489,42613.22134269596,246,0 - 250k,Wholesale Trade,1
459,2350,Client Expenses,2024-06-16 20:28:03.603879,Los Angeles–Long Beach–Anaheim,1051.1721853986012,33750.173535431335,260,0 - 250k,Wholesale Trade,0
318,9574,Utilities,2022-12-10 20:28:03.616305,Austin–Round Rock–San Marcos,555.8094949041232,26005.488635856538,419,250k - 500k,Wholesale Trade,0
537,6365,Client Expenses,2024-05-30 20:28:03.611310,Los Angeles–Long Beach–Anaheim,1542.363392236456,27929.586542782214,359,500k - 1m,Retail Trade,0
12,7987,Utilities,2024-05-03 20:28:03.613845,Dallas–Fort Worth–Arlington,52.06529964721129,37610.601348565586,500,500k - 1m,Retail Trade,0
509,9754,Office Supplies,2023-10-27 20:28:03.616579,New York–Newark–Jersey City,1545.715427416197,46377.419005465235,593,250k - 500k,Wholesale Trade,1
233,4487,Utilities,2022-11-05 20:28:03.607907,Austin–Round Rock–San Marcos,80.48171683676064,20861.882864738905,141,250k - 500k,"Agriculture, Forestry, And Fishing",0
945,3482,Rent,2024-04-15 20:28:03.605921,Los Angeles–Long Beach–Anaheim,1454.2056554273124,17117.320697797568,301,less than 0,Wholesale Trade,0
852,5252,Rent,2024-08-22 20:28:03.609254,Chicago–Naperville–Elgin,958.1838420984581,42808.565222562676,228,less than 0,"Finance, Insurance, And Real Estate",1
16,9421,Office Supplies,2023-05-05 20:28:03.616066,Los Angeles–Long Beach–Anaheim,244.854597111271,17723.424434713103,718,0 - 250k,Wholesale Trade,0
268,707,Vendor Payments,2023-08-26 20:28:03.600931,Dallas–Fort Worth–Arlington,1770.1291018333352,24064.680148965355,286,less than 0,"Finance, Insurance, And Real Estate",0
186,821,Utilities,2023-06-29 20:28:03.601160,Los Angeles–Long Beach–Anaheim,1253.4301602076976,32218.19366749505,300,500k - 1m,Wholesale Trade,0
771,1036,Rent,2022-11-12 20:28:03.601522,Austin–Round Rock–San Marcos,992.5199560836775,27578.875117922773,718,0 - 250k,Wholesale Trade,0
331,6096,Utilities,2024-06-26 20:28:03.610886,Chicago–Naperville–Elgin,1191.0388197568684,9340.443534980708,261,1m +,"Finance, Insurance, And Real Estate",1
194,7566,Utilities,2023-01-01 20:28:03.613202,New York–Newark–Jersey City,1202.7343536260062,26429.9206083483,556,less than 0,"Finance, Insurance, And Real Estate",1
227,4250,Vendor Payments,2024-02-19 20:28:03.607324,Los Angeles–Long Beach–Anaheim,1079.5289742949903,19569.95445183785,110,0 - 250k,"Finance, Insurance, And Real Estate",1
922,9703,Payroll,2023-01-10 20:28:03.616502,Austin–Round Rock–San Marcos,774.8054411885265,9250.847164689585,68,1m +,"Finance, Insurance, And Real Estate",1
103,7584,Office Supplies,2024-04-28 20:28:03.613229,Dallas–Fort Worth–Arlington,605.4579879438902,43300.07651294002,216,500k - 1m,Retail Trade,0
541,209,Office Supplies,2022-10-27 20:28:03.599878,Dallas–Fort Worth–Arlington,134.13125708275132,29823.783969752203,364,0 - 250k,"Agriculture, Forestry, And Fishing",0
298,9088,Vendor Payments,2023-04-24 20:28:03.615545,Los Angeles–Long Beach–Anaheim,1238.9911659886989,30005.88799840674,568,1m +,Retail Trade,0
973,6789,Office Supplies,2024-04-11 20:28:03.612004,Austin–Round Rock–San Marcos,1290.5484593309238,47658.980839629585,291,500k - 1m,Wholesale Trade,0
933,7549,Vendor Payments,2023-12-06 20:28:03.613176,Austin–Round Rock–San Marcos,1268.9629918380235,11337.39131705861,520,0 - 250k,"Agriculture, Forestry, And Fishing",0
416,8511,Client Expenses,2024-07-09 20:28:03.614654,Los Angeles–Long Beach–Anaheim,455.1203261907031,653.4886529437011,246,1m +,"Finance, Insurance, And Real Estate",0
482,2877,Client Expenses,2023-05-14 20:28:03.604787,Chicago–Naperville–Elgin,1394.2891008207703,5094.041396881798,644,0 - 250k,Retail Trade,0
643,2601,Utilities,2023-03-19 20:28:03.604322,Dallas–Fort Worth–Arlington,374.49389787744724,25839.635162299513,149,0 - 250k,"Finance, Insurance, And Real Estate",0
530,7728,Utilities,2024-04-28 20:28:03.613449,Austin–Round Rock–San Marcos,1106.5183743238597,39598.15241272738,375,1m +,"Finance, Insurance, And Real Estate",1
345,3339,Vendor Payments,2024-01-12 20:28:03.605679,Chicago–Naperville–Elgin,974.2907255616178,2148.169640381792,695,250k - 500k,Construction,0
129,8155,Rent,2023-11-04 20:28:03.614108,New York–Newark–Jersey City,20.347636134957938,11201.982166350883,426,0 - 250k,Retail Trade,0
866,6158,Rent,2023-02-09 20:28:03.610997,Dallas–Fort Worth–Arlington,388.2075343342162,25754.007747772135,403,500k - 1m,Retail Trade,0
550,4277,Vendor Payments,2024-06-14 20:28:03.607505,Chicago–Naperville–Elgin,664.3098329053288,24541.742797349165,45,less than 0,"Finance, Insurance, And Real Estate",0
435,4786,Utilities,2023-06-24 20:28:03.608439,Chicago–Naperville–Elgin,888.2657015160536,7500.19303637362,106,250k - 500k,Retail Trade,0
773,3528,Office Supplies,2024-01-02 20:28:03.606023,Los Angeles–Long Beach–Anaheim,1326.2574764883743,3947.013924909509,404,0 - 250k,Retail Trade,0
244,8324,Vendor Payments,2023-02-16 20:28:03.614367,Austin–Round Rock–San Marcos,21.856797935497106,27163.043466294006,652,500k - 1m,Wholesale Trade,0
952,3005,Rent,2022-12-15 20:28:03.605117,Dallas–Fort Worth–Arlington,1735.8458171702277,10691.33069562454,118,1m +,Wholesale Trade,0
544,8376,Rent,2023-12-07 20:28:03.614447,Chicago–Naperville–Elgin,429.58007747850854,28223.201385758366,722,1m +,Retail Trade,1
230,5250,Vendor Payments,2024-06-02 20:28:03.609250,Chicago–Naperville–Elgin,566.8917190108908,31407.173789104025,385,250k - 500k,Retail Trade,0
557,9601,Utilities,2023-09-21 20:28:03.616346,Chicago–Naperville–Elgin,1440.3738686383415,47584.918673609,275,250k - 500k,Wholesale Trade,0
511,8120,Client Expenses,2024-04-22 20:28:03.614055,Chicago–Naperville–Elgin,68.97943935890738,35668.13613401149,361,250k - 500k,"Finance, Insurance, And Real Estate",1
983,3349,Vendor Payments,2023-09-15 20:28:03.605696,Dallas–Fort Worth–Arlington,84.13169443034008,37444.78997683934,341,1m +,"Agriculture, Forestry, And Fishing",0
